Product Name,Sales,Profit,Quantity,Orders,Profit Margin
Things To Do Today Pad,138.532,59.1696,26,7,42.71186440677966
Things To Do Today Spiral Book,82.368,29.8584,13,3,36.25000000000001
Tops Green Bar Computer Printout Paper,342.58,171.29,7,3,50.0
Tops White Computer Printout Paper,684.74,321.8278,14,4,47.0
Tops Wirebound Message Log Books,73.696,29.281,25,6,39.732142857142854
Toshiba IPT2010-SD IP Telephone,3613.74,425.3094,31,8,11.76923076923077
Translucent Push Pins by OIC,24.552,5.841,15,3,23.790322580645164
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,278.848,30,7,23.357664233576646
Trimflex Flexible Post Binders,346.356,112.8864,21,4,32.59259259259259
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.99310000000001,27,6,6.029411764705883
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.2520000000001,-17.03280000000001,16,3,-2.0689655172413803
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,130.4832,22,6,13.913043478260873
Tuf-Vin Binders,669.496,234.3236,26,7,35.0
Tuff Stuff Recycled Round Ring Binders,80.494,23.955399999999997,23,9,29.760479041916167
Turquoise Lead Holder with Pocket Clip,37.52,10.586,6,3,28.214285714285715
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,17,3,44.99999999999999
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,24,7,39.42857142857143
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.9816,16,5,44.935064935064936
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,14,5,45.0
Ultra Commercial Grade Dual Valve Door Closer,63.824,9.5736,2,1,15.000000000000002
"Ultra Door Kickplate, 8""H x 34""W",158.24,27.692,10,2,17.5
Ultra Door Pull Handle,265.104,74.7972,27,6,28.21428571428572
Ultra Door Push Plate,149.264,37.4142,34,7,25.06578947368421
UniKeep View Case Binders,28.851,-5.4768,13,5,-18.983050847457626
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728,24,5,43.33333333333333
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,8.638000000000002,20,5,11.86440677966102
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376,3,1,36.25
Unpadded Memo Slips,18.308,8.358,5,2,45.652173913043484
V7 USB Numeric Keypad,461.868,-58.7832,16,4,-12.727272727272728
VTech DS6151,2746.582,478.762,25,8,17.431192660550458
VariCap6 Expandable Binder,122.83,31.14,10,3,25.352112676056336
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44,11.473,14,3,13.750000000000002
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,41.955799999999996,14,5,27.846153846153843
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.292,91.0404,12,5,36.66666666666667
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.104,30,6,36.36363636363637
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,8,4,20.0
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,119.7364,29,8,40.42635658914728
Vinyl Sectional Post Binders,901.03,147.02999999999997,40,11,16.31799163179916
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919,3,1,33.75
Vtech CS6719,2630.126,418.51640000000003,32,7,15.912408759124089
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4,33.81,17,6,3.356164383561644
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.8,35,8,12.5
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.36,12,4,17.0
Wasp CCD Handheld Bar Code Reader,336.51,44.868,3,1,13.333333333333334
Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838,9,3,45.357142857142854
Westinghouse Clip-On Gooseneck Lamps,279.558,44.1936,38,9,15.808383233532936
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.6239,7,4,23.0
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.0584,6,2,25.999999999999996
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,71.28,25,5,45.833333333333336
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,18.778100000000002,13,4,37.45283018867925
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,34,6,44.805194805194795
White Computer Printout Paper by Universal,1279.08,547.6788,37,8,42.81818181818182
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,24,6,44.86486486486486
"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999998,22,5,43.42857142857142
White GlueTop Scratch Pads,186.49599999999998,72.7936,14,2,39.032258064516135
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.015,19,6,21.76470588235294
Wilson Electronics DB Pro Signal Booster,8878.4,515.52,32,10,5.806451612903226
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,-8.5536,46,10,-7.26457399103139
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,35.297399999999996,23,4,35.159574468085104
Wilson Jones Active Use Binders,115.024,37.0552,21,6,32.21518987341772
Wilson Jones Century Plastic Molded Ring Binders,583.6370000000001,55.2482,48,10,9.466192170818504
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,50.228,47,9,26.163141993957705
Wilson Jones Custom Binder Spines & Labels,41.344,-19.6928,22,7,-47.63157894736841
Wilson Jones DublLock D-Ring Binders,35.775,15.525,6,2,43.39622641509434
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,5.6160000000000005,49,12,10.90909090909091
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",834.6,-82.17599999999999,42,8,-9.846153846153845
Wilson Jones Four-Pocket Poly Binders,62.13,5.4282,17,4,8.736842105263158
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,1.7807999999999993,4,2,5.454545454545453
"Wilson Jones Hanging View Binder, White, 1""",143.42,55.238,23,7,38.51485148514852
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,554.24,157.95839999999998,22,6,28.499999999999996
Wilson Jones Impact Binders,134.68,23.724400000000003,42,9,17.615384615384617
Wilson Jones International Size A4 Ring Binders,174.73000000000002,12.802000000000005,18,7,7.326732673267329
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,25.4916,46,12,10.695970695970695
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",1217.106,215.5548,47,12,17.71043771043771
Wilson Jones Legal Size Ring Binders,532.158,48.37800000000001,44,9,9.090909090909092
Wilson Jones Standard D-Ring Binders,96.646,26.9192,26,8,27.853403141361255
Wilson Jones Suede Grain Vinyl Binders,16.402,5.0596000000000005,8,3,30.847457627118647
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,58.5148,59,13,27.590909090909086
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,15.307799999999999,12,5,22.962962962962962
Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,100.92,30.739999999999995,22,5,30.459770114942526
Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,1043.855,17,6,19.594594594594593
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,47.601,22,6,39.67741935483871
"Wirebound Message Book, 4 per Page",184.62,87.69449999999999,35,7,47.49999999999999
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,44.985600000000005,17,3,41.4935064935065
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,31.3092,12,3,43.33333333333333
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,47.223,26,6,40.909090909090914
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,95.2656,34,7,43.68098159509203
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,109.01520000000001,28,9,44.21052631578948
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,49.084500000000006,15,6,44.79166666666667
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,14.2975,5,2,39.77272727272727
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,60.4032,13,5,48.0
Wirebound Voice Message Log Book,15.232,4.9504,4,2,32.5
Wireless Extenders zBoost YX545 SOHO Signal Booster,4044.3860000000004,733.2812,24,7,18.130841121495326
Woodgrain Magazine Files by Perma,69.136,2.6224,24,6,3.793103448275862
X-Rack File for Hanging Folders,318.378,67.74,30,9,21.27659574468085
Xblue XB-1670-86 X16 Small Office Telephone - Titanium,604.752,132.2895,5,2,21.875000000000004
Xerox 188,213.192,97.524,20,8,45.744680851063826
Xerox 1880,623.744,285.64639999999997,18,5,45.79545454545454
Xerox 1881,454.36,207.04080000000002,38,11,45.567567567567565
Xerox 1882,615.78,273.18240000000003,12,5,44.363636363636374
Xerox 1883,881.092,354.0196,37,7,40.17964071856287
Xerox 1884,543.456,204.5952,32,8,37.64705882352941
Xerox 1885,960.8,461.184,20,5,48.00000000000001
Xerox 1886,651.4399999999999,302.728,14,5,46.47058823529412
Xerox 1887,512.1899999999999,216.25799999999998,30,8,42.22222222222222
Xerox 1888,1231.656,539.2656,24,6,43.78378378378378
Xerox 1889,516.624,236.32799999999997,10,3,45.744680851063826
Xerox 189,1782.4499999999998,746.532,19,6,41.88235294117648
Xerox 1890,244.7,122.35,5,2,50.0
Xerox 1891,1320.57,542.901,30,7,41.11111111111111
Xerox 1892,178.296,79.458,5,2,44.56521739130435
Xerox 1893,1434.65,619.3589,39,11,43.171428571428564
Xerox 1894,169.776,78.79679999999999,27,5,46.41221374045801
Xerox 1895,191.36,82.82300000000001,33,7,43.28125
Xerox 1896,49.95,22.4775,5,2,44.99999999999999
Xerox 1897,67.72800000000001,27.0912,16,4,40.0
Xerox 1898,280.56,120.7744,46,11,43.047619047619044
Xerox 1899,69.36,28.090799999999998,14,5,40.5
Xerox 19,415.132,159.54700000000003,15,4,38.43283582089553
Xerox 190,29.88,14.0436,6,2,47.0
Xerox 1900,105.288,44.084,26,7,41.869918699187
Xerox 1901,16.896,5.28,4,1,31.25
Xerox 1902,82.22399999999999,32.8896,4,2,40.00000000000001
Xerox 1903,138.736,65.54079999999999,24,6,47.241379310344826
Xerox 1905,146.448,68.94720000000001,23,5,47.07964601769912
Xerox 1906,1098.6399999999999,497.5776,32,7,45.29032258064517
Xerox 1907,122.8,57.716,10,3,47.0
Xerox 1908,1712.988,799.3944,32,7,46.666666666666664
Xerox 1909,970.784,400.976,40,9,41.30434782608695
Xerox 191,767.232,354.2454,39,10,46.17187500000001
Xerox 1910,586.088,236.3568,14,5,40.32786885245902
Xerox 1911,603.54,279.736,13,5,46.34920634920635
Xerox 1912,201.082,92.5736,11,4,46.0377358490566
Xerox 1913,865.4879999999999,375.0448,17,5,43.333333333333336
Xerox 1914,956.3040000000001,423.74159999999995,19,5,44.31034482758619
Xerox 1915,2789.0099999999998,1262.394,28,9,45.26315789473684
Xerox 1916,831.98,342.58,20,7,41.17647058823529
Xerox 1917,1222.75,574.6925,25,5,47.0
Xerox 1918,155.04,75.9696,4,1,49.00000000000001
Xerox 1919,1565.818,729.622,40,9,46.596858638743456
Xerox 192,142.56,68.4288,22,6,48.0
Xerox 1920,89.7,40.365,15,4,45.0
Xerox 1921,55.944,17.4825,7,3,31.25
Xerox 1922,11.952,4.3326,3,1,36.25000000000001
Xerox 1923,94.856,39.2784,16,5,41.40845070422535
Xerox 1924,60.112,24.7384,12,4,41.15384615384615
Xerox 1925,489.48400000000004,182.782,18,6,37.34177215189873
Xerox 1926,34.86,16.3842,7,1,47.0
Xerox 1927,65.056,22.683999999999997,18,5,34.868421052631575
Xerox 1928,124.608,49.104,26,4,39.40677966101695
Xerox 1929,351.736,154.3984,16,4,43.8961038961039
Xerox 193,77.74000000000001,38.0926,13,3,48.99999999999999
Xerox 1930,138.672,59.3568,24,5,42.80373831775701
Xerox 1931,209.952,88.6464,36,8,42.22222222222222
Xerox 1932,85.056,28.7064,3,1,33.75
Xerox 1933,294.72,138.5184,24,5,47.0
Xerox 1934,1097.2079999999999,526.212,20,5,47.95918367346939
Xerox 1935,538.152,239.0028,21,4,44.41176470588235
Xerox 1936,155.844,60.5394,9,3,38.84615384615385
Xerox 1937,499.616,199.84640000000002,12,4,40.0
Xerox 1938,268.24,93.884,7,1,35.0
Xerox 1939,417.34,200.32319999999999,22,5,48.0
Xerox 194,443.84000000000003,184.1936,9,4,41.5
Xerox 1940,615.552,279.1968,12,4,45.357142857142854
Xerox 1941,1740.51,704.592,19,5,40.48192771084337
Xerox 1942,597.068,278.95799999999997,13,6,46.721311475409834
Xerox 1943,743.432,328.6752,16,4,44.21052631578948
Xerox 1944,573.648,257.3664,16,6,44.86486486486486
Xerox 1945,1696.986,756.2655,45,8,44.565217391304344
Xerox 1946,79.056,35.2512,13,3,44.59016393442623
Xerox 1947,136.344,54.119,25,5,39.69298245614035
Xerox 1948,149.85000000000002,67.4325,15,3,44.99999999999999
Xerox 1949,114.54,43.4256,28,8,37.913043478260875
Xerox 195,164.328,70.54079999999999,27,8,42.92682926829268
Xerox 1950,49.708,23.177799999999998,9,3,46.627906976744185
Xerox 1951,755.912,244.74200000000002,30,6,32.37704918032787
Xerox 1952,97.60799999999999,44.82,20,4,45.91836734693878
Xerox 1953,47.08,18.832,12,4,40.0
Xerox 1954,84.48,32.208,18,4,38.125
Xerox 1955,182.72,59.384,10,2,32.5
Xerox 1956,89.7,40.9032,16,2,45.599999999999994
Xerox 1957,95.904,39.7224,17,6,41.418918918918926
Xerox 1958,32.400000000000006,15.552,5,2,47.99999999999999
Xerox 1959,133.6,60.6544,21,6,45.4
Xerox 196,92.47999999999999,39.4196,18,8,42.62500000000001
Xerox 1960,879.832,334.584,32,6,38.028169014084504
Xerox 1962,109.568,43.656,28,7,39.84375
Xerox 1963,77.088,27.72,17,3,35.95890410958904
Xerox 1964,721.7439999999999,314.73519999999996,33,4,43.60759493670886
Xerox 1965,56.212,25.714,10,4,45.744680851063826
Xerox 1966,79.056,32.7888,14,6,41.47540983606558
Xerox 1967,89.424,38.879999999999995,15,5,43.47826086956521
Xerox 1968,165.664,75.35040000000001,26,5,45.48387096774194
Xerox 1969,11.56,5.6644,2,1,48.99999999999999
Xerox 197,501.87600000000003,195.174,18,3,38.88888888888889
Xerox 1970,101.592,43.5252,22,6,42.84313725490196
Xerox 1971,113.84800000000001,47.936,28,6,42.10526315789473
Xerox 1972,46.464,17.424,10,5,37.5
Xerox 1973,169.01600000000002,70.3472,8,2,41.62162162162162
Xerox 1974,57.408,26.91,10,4,46.875
Xerox 1975,69.98400000000001,30.3264,12,5,43.33333333333333
Xerox 1976,36.288,12.700800000000001,7,2,35.0
Xerox 1977,130.928,61.455999999999996,20,6,46.93877551020408
Xerox 1978,174.556,74.33080000000001,34,8,42.58278145695365
Xerox 1979,328.38800000000003,140.959,11,3,42.92452830188679
Xerox 198,75.696,33.4656,16,3,44.21052631578948
Xerox 1980,34.24,15.408,8,2,44.99999999999999
Xerox 1981,70.752,30.096,14,4,42.53731343283582
Xerox 1982,237.536,89.5328,12,3,37.69230769230769
Xerox 1983,29.900000000000002,14.651,5,2,48.99999999999999
Xerox 1984,12.96,6.3504,2,1,48.99999999999999
Xerox 1985,25.92,9.072,5,2,34.99999999999999
Xerox 1986,85.50399999999999,40.3472,13,4,47.18750000000001
Xerox 1987,92.48,45.3152,16,4,48.99999999999999
Xerox 1988,1102.888,404.289,41,9,36.65730337078652
Xerox 1989,7.968,2.6892,2,1,33.75
Xerox 199,57.352,19.688000000000002,16,4,34.32835820895523
Xerox 1990,36.96,13.728,8,2,37.14285714285714
Xerox 1991,575.568,254.8944,26,6,44.285714285714285
Xerox 1992,86.11200000000001,40.365,15,4,46.875
Xerox 1993,147.744,68.4288,24,8,46.31578947368421
Xerox 1994,76.464,32.6592,13,4,42.71186440677966
Xerox 1995,121.82400000000001,47.6928,22,6,39.148936170212764
Xerox 1996,176.256,81.9072,28,8,46.470588235294116
Xerox 1997,178.848,77.76,30,8,43.47826086956522
Xerox 1998,46.656,16.3296,9,2,35.0
Xerox 1999,98.49600000000001,41.2128,17,7,41.84210526315789
Xerox 2,137.376,53.135999999999996,25,9,38.679245283018865
Xerox 20,6.48,3.1104,1,1,47.99999999999999
Xerox 200,84.24000000000001,33.696,15,5,39.99999999999999
Xerox 2000,84.24000000000001,37.0656,14,5,44.0
Xerox 201,110.16,46.1376,19,5,41.88235294117647
Xerox 202,171.072,76.7232,28,8,44.84848484848485
Xerox 203,143.856,62.985600000000005,24,6,43.78378378378379
Xerox 204,110.16,52.8768,17,4,48.00000000000001
Xerox 205,150.336,69.4656,24,4,46.20689655172413
Xerox 206,60.912000000000006,23.846400000000003,11,5,39.148936170212764
Xerox 207,40.176,16.5888,7,2,41.29032258064515
Xerox 208,54.432,24.105600000000003,9,2,44.28571428571429
Xerox 209,187.92000000000002,90.2016,29,5,48.0
Xerox 21,124.416,43.5456,24,7,35.0
Xerox 210,95.904,35.2512,18,6,36.75675675675675
Xerox 211,104.976,40.9536,19,4,39.01234567901235
Xerox 212,141.264,57.024,25,7,40.366972477064216
Xerox 213,111.456,50.803200000000004,18,6,45.58139534883721
Xerox 214,215.136,90.46079999999999,37,9,42.04819277108434
Xerox 215,45.36,21.7728,7,2,48.0
Xerox 216,238.464,96.9408,42,8,40.65217391304348
Xerox 217,151.632,67.392,25,8,44.44444444444444
Xerox 218,49.248000000000005,22.2912,8,5,45.263157894736835
Xerox 219,97.2,46.656,15,4,48.0
Xerox 22,75.168,31.3632,13,3,41.72413793103448
Xerox 220,145.15200000000002,60.912,25,8,41.96428571428571
Xerox 221,80.352,33.1776,14,4,41.29032258064515
Xerox 222,134.784,60.6528,22,7,45.0
Xerox 223,58.32,27.9936,9,3,48.0
Xerox 224,95.904,38.6208,17,6,40.270270270270274
Xerox 225,196.99200000000002,85.7952,33,9,43.55263157894736
Xerox 226,334.368,155.7792,53,11,46.58914728682171
Xerox 227,120.528,46.3968,22,8,38.494623655913976
Xerox 228,97.2,46.656,15,4,48.0
Xerox 229,85.536,34.992000000000004,15,3,40.909090909090914
Xerox 23,141.264,63.7632,23,6,45.13761467889908
Xerox 230,127.008,56.2464,21,5,44.28571428571429
Xerox 231,79.05600000000001,31.8816,14,5,40.32786885245901
Xerox 232,120.52799999999999,56.5056,19,4,46.881720430107535
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,52.272,30,8,37.5
Xerox Blank Computer Paper,99.9,46.953,5,1,47.0
"Xerox Color Copier Paper, 11"" x 17"", Ream",593.84,260.83279999999996,27,6,43.92307692307691
Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,7,1,-10.0
Xiaomi Mi3,2279.96,592.7896,4,1,25.999999999999996
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",386.084,76.92320000000001,39,10,19.923954372623577
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,-13.328,22,5,-18.279569892473116
Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,-938.28,6,1,-133.33333333333331
Zebra GX420t Direct Thermal/Thermal Transfer Printer,5787.355,509.712,14,3,8.807339449541285
Zebra ZM400 Thermal Label Printer,6965.700000000001,3343.536,6,2,48.0
Zebra Zazzle Fluorescent Highlighters,100.928,20.671999999999997,20,6,20.48192771084337
Zipper Ring Binder Pockets,81.744,11.7312,44,13,14.351145038167939
i.Sound Portable Power - 8000 mAh,413.322,-58.8189,9,5,-14.23076923076923
iHome FM Clock Radio with Lightning Dock,699.9,17.4975,13,5,2.5
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",477.66,115.64399999999999,24,5,24.210526315789473
iOttie HLCRIO102 Car Mount,215.892,-11.994,12,5,-5.555555555555555
iOttie XL Car Mount,223.88799999999998,-50.3748,14,2,-22.500000000000004
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,442.554,171.2648,29,7,38.69918699186992
netTALK DUO VoIP Telephone Service,1112.788,430.418,26,7,38.67924528301887
